area_fips,area_title,change,pct_change,abs_avg_annual_pct_change
18009,"Blackford County, Indiana",30.15377252,0.047647866,0.001863635
18011,"Boone County, Indiana",136.5401541,0.224772312,0.008143175
18013,"Brown County, Indiana",58.37795519,0.141824171,0.005319182
18015,"Carroll County, Indiana",30.80641359,0.053933402,0.00210338
18017,"Cass County, Indiana",20.35346711,0.033606181,0.001323028
18019,"Clark County, Indiana",78.78039847,0.125203344,0.004729701
18021,"Clay County, Indiana",-3.526410723,-0.005719805,-0.000229423
18023,"Clinton County, Indiana",96.16678009,0.159260499,0.005928798
18025,"Crawford County, Indiana",60.53862709,0.128406335,0.004843947
18027,"Daviess County, Indiana",44.4996044,0.079676943,0.003071181
18029,"Dearborn County, Indiana",-10.43230369,-0.015220035,-0.000613294
18031,"Decatur County, Indiana",73.46058171,0.113797205,0.004320309
18033,"DeKalb County, Indiana",88.30143686,0.122352241,0.004627743
18035,"Delaware County, Indiana",11.36800172,0.015952135,0.00063325
18037,"Dubois County, Indiana",112.4070244,0.179680765,0.006631647
18039,"Elkhart County, Indiana",119.5546888,0.167339175,0.00620827
18041,"Fayette County, Indiana",-149.6044561,-0.189227944,-0.008355629
18043,"Floyd County, Indiana",98.59371144,0.157144921,0.005855304
18045,"Fountain County, Indiana",30.05966549,0.053302918,0.002079393
18047,"Franklin County, Indiana",-19.68708262,-0.03536472,-0.001439171
18049,"Fulton County, Indiana",40.10021522,0.065427034,0.002538243
18051,"Gibson County, Indiana",219.1537725,0.346298616,0.011965382
18053,"Grant County, Indiana",-92.36421178,-0.113698032,-0.004816267
18055,"Greene County, Indiana",7.059665486,0.012518462,0.000497754
18057,"Hamilton County, Indiana",242.6487958,0.309757353,0.010852138
18059,"Hancock County, Indiana",83.96861254,0.109472199,0.004164022
18061,"Harrison County, Indiana",92.51261197,0.174721087,0.006462019
18063,"Hendricks County, Indiana",-4.739112877,-0.007044503,-0.000282737
18065,"Henry County, Indiana",-73.67254801,-0.111007376,-0.004695595
18067,"Howard County, Indiana",-39.74906635,-0.040820646,-0.001665699
18069,"Huntington County, Indiana",52.29990981,0.089294693,0.003427076
18071,"Jackson County, Indiana",119.7673909,0.181952989,0.006709132
18073,"Jasper County, Indiana",60.83395577,0.093710933,0.003589484
18075,"Jay County, Indiana",41.79340603,0.069631701,0.002696204
18077,"Jefferson County, Indiana",56.58070388,0.086195979,0.003312742
18079,"Jennings County, Indiana",89.81942116,0.165663295,0.006150448
18081,"Johnson County, Indiana",92.61972657,0.162667607,0.00604689
18083,"Knox County, Indiana",81.11322279,0.138919438,0.005216758
18085,"Kosciusko County, Indiana",194.0887347,0.249499838,0.008949543
18087,"Lagrange County, Indiana",116.6732839,0.197977252,0.007251546
18089,"Lake County, Indiana",86.70235309,0.107933035,0.004108262
18091,"LaPorte County, Indiana",25.56769631,0.037301563,0.001465981
18093,"Lawrence County, Indiana",0.127757396,0.000184922,7.40E-06
18095,"Madison County, Indiana",-241.5899215,-0.269154004,-0.012463776
18097,"Marion County, Indiana",209.676338,0.243435014,0.008753196
18099,"Marshall County, Indiana",51.9135282,0.084952835,0.003266785
18101,"Martin County, Indiana",360.8775596,0.371991766,0.012730898
18103,"Miami County, Indiana",41.6602763,0.067374414,0.002611477
18105,"Monroe County, Indiana",109.7543833,0.159701831,0.005944114
18107,"Montgomery County, Indiana",42.74137578,0.059673105,0.002321108
18109,"Morgan County, Indiana",57.92653576,0.099517568,0.00380207
18111,"Newton County, Indiana",59.8599709,0.101261914,0.003865721
18113,"Noble County, Indiana",67.6602763,0.109422497,0.004162222
18115,"Ohio County, Indiana",38.48506979,0.085235431,0.003277236
18117,"Orange County, Indiana",39.13923791,0.0744289,0.002875697
18119,"Owen County, Indiana",309.2188103,0.633929346,0.019833634
18121,"Parke County, Indiana",29.57917683,0.056837036,0.002213667
18123,"Perry County, Indiana",91.61972657,0.160911312,0.005986058
18125,"Pike County, Indiana",23.58375797,0.025402139,0.001003898
18127,"Porter County, Indiana",-36.19053231,-0.042920942,-0.001753233
18129,"Posey County, Indiana",198.1162769,0.231475692,0.008363307
18131,"Pulaski County, Indiana",82.46058171,0.127739034,0.004820171
18133,"Putnam County, Indiana",78.24635251,0.138304636,0.005195047
18135,"Randolph County, Indiana",10.0206428,0.015393181,0.000611223
18137,"Ripley County, Indiana",9.208856869,0.011674645,0.000464389
18139,"Rush County, Indiana",105.1132228,0.180023297,0.006643337
18141,"St. Joseph County, Indiana",62.86149794,0.086450515,0.003322145
18143,"Scott County, Indiana",84.81942116,0.156441275,0.00583083
18145,"Shelby County, Indiana",114.5271466,0.179940348,0.006640506
18147,"Spencer County, Indiana",89.32745199,0.134595671,0.005063832
18149,"Starke County, Indiana",43.21881034,0.088602864,0.003401576
18151,"Steuben County, Indiana",-2.899784778,-0.004731254,-0.000189681
18153,"Sullivan County, Indiana",103.9670855,0.164756993,0.006119145
18155,"Switzerland County, Indiana",166.165253,0.355179375,0.012231554
18157,"Tippecanoe County, Indiana",89.08873471,0.114523004,0.004346479
18159,"Tipton County, Indiana",107.4070244,0.171688348,0.006357956
18161,"Union County, Indiana",135.0986882,0.283284371,0.010026844
18163,"Vanderburgh County, Indiana",130.3144444,0.188129294,0.006919029
18165,"Vermillion County, Indiana",-118.6419517,-0.117045226,-0.004966876
18167,"Vigo County, Indiana",47.32745199,0.07131145,0.002759142
18169,"Wabash County, Indiana",8.460581714,0.01310622,0.000520979
18171,"Warren County, Indiana",95.79340603,0.159600722,0.005940605
18173,"Warrick County, Indiana",-148.8156312,-0.151417648,-0.006546007
18175,"Washington County, Indiana",74.69929899,0.140597027,0.005275942
18177,"Wayne County, Indiana",3.327451986,0.005013695,0.000200067
18179,"Wells County, Indiana",45.40702441,0.072582376,0.002806698
18181,"White County, Indiana",44.40702441,0.070983892,0.002746876
18183,"Whitley County, Indiana",48.44757415,0.071821807,0.002778245
19000,Iowa -- Statewide,186.9540779,0.283244047,0.010025574
19001,"Adair County, Iowa",132.4590547,0.259957626,0.009285973
19003,"Adams County, Iowa",178.8989936,0.354887198,0.012222824
19005,"Allamakee County, Iowa",136.3519401,0.290327911,0.01024801
19007,"Appanoose County, Iowa",103.9395433,0.187935229,0.006912449
19009,"Audubon County, Iowa",201.8584438,0.443506951,0.014791347
19011,"Benton County, Iowa",177.1522455,0.356552372,0.012272556
19013,"Black Hawk County, Iowa",72.54168119,0.097573299,0.003731009
19015,"Boone County, Iowa",137.6197266,0.241700904,0.008696886
19017,"Bremer County, Iowa",169.0466579,0.285092681,0.010083735
19019,"Buchanan County, Iowa",109.3129174,0.196363309,0.007197232
19021,"Buena Vista County, Iowa",99.36647468,0.172321709,0.00637971
19023,"Butler County, Iowa",166.0986882,0.348287338,0.012025133
19025,"Calhoun County, Iowa",99.89899359,0.198172573,0.007258115
19027,"Carroll County, Iowa",155.5791768,0.298948793,0.010517133
19029,"Cass County, Iowa",114.3924898,0.220576231,0.008004791
19031,"Cedar County, Iowa",209.791879,0.451934961,0.015027682
19033,"Cerro Gordo County, Iowa",158.1667801,0.261937858,0.009349376
19035,"Cherokee County, Iowa",76.99310062,0.134366795,0.005055721
19037,"Chickasaw County, Iowa",160.2593601,0.29857877,0.010505617
19039,"Clarke County, Iowa",88.05966549,0.156150678,0.005820719
19041,"Clay County, Iowa",164.8729785,0.293301998,0.010341048
19043,"Clayton County, Iowa",124.3924898,0.239858636,0.00863698
19045,"Clinton County, Iowa",94.59371144,0.150769467,0.005633039
19047,"Crawford County, Iowa",175.885986,0.329921896,0.011470091
19049,"Dallas County, Iowa",604.6197266,1.061890892,0.029367915
19051,"Davis County, Iowa",161.5921844,0.328835194,0.011437019
19053,"Decatur County, Iowa",81.97856601,0.175911578,0.006502798
19055,"Delaware County, Iowa",158.9931006,0.277471529,0.009843441
19057,"Des Moines County, Iowa",34.8745055,0.049954494,0.001951775
19059,"Dickinson County, Iowa",174.4460471,0.323915638,0.011286972
19061,"Dubuque County, Iowa",117.0076352,0.172071984,0.006371134
19063,"Emmet County, Iowa",167.9655584,0.339300752,0.011754453
19065,"Fayette County, Iowa",86.20580278,0.166808767,0.006189978
19067,"Floyd County, Iowa",239.1262303,0.43095609,0.014436933
19069,"Franklin County, Iowa",176.2593601,0.328388326,0.011423411
19071,"Fremont County, Iowa",130.8729785,0.232817448,0.00840723
19073,"Greene County, Iowa",162.8324287,0.317308493,0.011084609
19075,"Grundy County, Iowa",191.1927952,0.350293645,0.012085328
19077,"Guthrie County, Iowa",226.165253,0.483429789,0.015899344
19079,"Hamilton County, Iowa",126.8729785,0.225701618,0.008173761
19081,"Hancock County, Iowa",238.072673,0.445056106,0.014834887
19083,"Hardin County, Iowa",140.6327341,0.260253985,0.009295468
19085,"Harrison County, Iowa",156.978566,0.336848382,0.011680284
19087,"Henry County, Iowa",103.0336504,0.165657918,0.006150262
19089,"Howard County, Iowa",136.4720622,0.284004428,0.010049507
19091,"Humboldt County, Iowa",161.2593601,0.300441867,0.010563569
19093,"Ida County, Iowa",213.3794822,0.389648443,0.013249033
19095,"Iowa County, Iowa",100.9135282,0.165137886,0.006132304
19097,"Jackson County, Iowa",125.4185049,0.272304698,0.009679748
19099,"Jasper County, Iowa",-91.64500584,-0.123569909,-0.00526204
19101,"Jefferson County, Iowa",83.79340603,0.139607607,0.005241046
19103,"Johnson County, Iowa",180.7413758,0.252340942,0.009041209
19105,"Jones County, Iowa",133.1392379,0.253183442,0.009068353
19107,"Keokuk County, Iowa",125.6587493,0.260518355,0.009303936
19109,"Kossuth County, Iowa",212.7528563,0.385948224,0.013140975
19111,"Lee County, Iowa",187.514139,0.281770282,0.009979149
19113,"Linn County, Iowa",236.5952385,0.309921094,0.010857192
19115,"Louisa County, Iowa",106.8064136,0.186988118,0.006880326
19117,"Lucas County, Iowa",2.381009287,0.003482948,0.000139086
19119,"Lyon County, Iowa",160.605192,0.347333467,0.011996485
19121,"Madison County, Iowa",132.5921844,0.269821074,0.009600835
19123,"Mahaska County, Iowa",170.7658639,0.326991003,0.011380833
19125,"Marion County, Iowa",171.6472687,0.265152614,0.009452102
19127,"Marshall County, Iowa",74.62125361,0.105788917,0.004030462
19129,"Mills County, Iowa",205.3794822,0.375039787,0.012820797
19131,"Mitchell County, Iowa",198.4054974,0.405244537,0.01370147
19133,"Monona County, Iowa",152.5386271,0.323544273,0.011275624
19135,"Monroe County, Iowa",294.5661693,0.536126741,0.017318827
19137,"Montgomery County, Iowa",118.1927952,0.216546785,0.007871472
19139,"Muscatine County, Iowa",138.4085515,0.181735958,0.006701737
19141,"Obrien County, Iowa",169.8454363,0.350808293,0.012100755
19143,"Osceola County, Iowa",196.7123066,0.391632742,0.013306866
19145,"Page County, Iowa",149.699299,0.281760025,0.009978826
19147,"Palo Alto County, Iowa",184.605192,0.399237164,0.013527772
19149,"Plymouth County, Iowa",292.3794822,0.533908926,0.017260036
19151,"Pocahontas County, Iowa",143.1392379,0.272199883,0.00967642
19153,"Polk County, Iowa",303.9686125,0.396292274,0.013442361
19155,"Pottawattamie County, Iowa",139.9265358,0.240393257,0.008654373
19157,"Poweshiek County, Iowa",132.4605817,0.205193638,0.007493547
19159,"Ringgold County, Iowa",243.0451309,0.531879945,0.017206178
19161,"Sac County, Iowa",265.7383217,0.5981572,0.01893101
19163,"Scott County, Iowa",74.11474983,0.102953561,0.003927357
19165,"Shelby County, Iowa",231.165253,0.494117324,0.016191103
19167,"Sioux County, Iowa",170.2058028,0.329349292,0.011452668
19169,"Story County, Iowa",252.4605817,0.391084688,0.013290901
19171,"Tama County, Iowa",90.75285629,0.164631885,0.006114822
19173,"Taylor County, Iowa",199.8714514,0.469040275,0.015503321
19175,"Union County, Iowa",114.7528563,0.208169525,0.007592938
19177,"Van Buren County, Iowa",77.85844385,0.171064239,0.006336509
19179,"Wapello County, Iowa",17.06119253,0.024375263,0.000963781
19181,"Warren County, Iowa",144.0191157,0.279659149,0.009912557
19183,"Washington County, Iowa",76.76586386,0.146995109,0.005500898
19185,"Wayne County, Iowa",185.0321233,0.3807497,0.012988694
19187,"Webster County, Iowa",173.3534671,0.286228778,0.010119439
19189,"Winnebago County, Iowa",51.606719,0.086242143,0.003314447
19191,"Winneshiek County, Iowa",131.6327341,0.243598646,0.008758506
19193,"Woodbury County, Iowa",120.4070244,0.192468632,0.007065872
19195,"Worth County, Iowa",-520.3206079,-0.459111574,-0.024282021
19197,"Wright County, Iowa",225.2593601,0.41968009,0.014115965
20000,Kansas -- Statewide,160.9410704,0.233566482,0.008431731
20001,"Allen County, Kansas",41.63273413,0.077045256,0.002973268
20003,"Anderson County, Kansas",119.2318179,0.259895569,0.009283985
20005,"Atchison County, Kansas",74.04665792,0.124877714,0.004718068
20007,"Barber County, Kansas",72.57917683,0.139462477,0.005235925
20009,"Barton County, Kansas",81.5531617,0.140986442,0.005289669
20011,"Bourbon County, Kansas",51.56616927,0.093853284,0.003594709
20013,"Brown County, Kansas",157.7788714,0.319894794,0.011163938
20015,"Butler County, Kansas",103.8194212,0.19148495,0.007032629
20017,"Chase County, Kansas",145.5776498,0.378691951,0.012928264
20019,"Chautauqua County, Kansas",47.2318179,0.102953561,0.003927357
20021,"Cherokee County, Kansas",91.36647468,0.15844808,0.00590059
20023,"Cheyenne County, Kansas",112.7383217,0.253765578,0.009087099
20025,"Clark County, Kansas",125.791879,0.270981642,0.009637729
20027,"Clay County, Kansas",111.0451309,0.243011156,0.008739439
20029,"Cloud County, Kansas",26.03212331,0.05356758,0.002089464
20031,"Coffey County, Kansas",416.4621088,0.532875134,0.017232603
20033,"Comanche County, Kansas",82.51108492,0.209691002,0.007643663
20035,"Cowley County, Kansas",70.72684117,0.11608396,0.004402707
20037,"Crawford County, Kansas",36.73984873,0.063316167,0.002458717
20039,"Decatur County, Kansas",83.87145141,0.196821949,0.007212674
20041,"Dickinson County, Kansas",71.96555845,0.145374852,0.005444044
20043,"Doniphan County, Kansas",6.980093059,0.011594456,0.000461217
20045,"Douglas County, Kansas",56.52714658,0.08881313,0.003409328
20047,"Edwards County, Kansas",95.52561953,0.190870149,0.007011839
20049,"Elk County, Kansas",35.44452006,0.088048783,0.003381143
20051,"Ellis County, Kansas",133.5661693,0.243097825,0.008742253
20053,"Ellsworth County, Kansas",80.32592494,0.1522264,0.005683935
20055,"Finney County, Kansas",71.67328387,0.121618929,0.004601479
20057,"Ford County, Kansas",66.11322279,0.113229526,0.004299829
20059,"Franklin County, Kansas",117.3794822,0.214344566,0.00779843
20061,"Geary County, Kansas",159.6327341,0.295415256,0.010407033
20063,"Gove County, Kansas",118.9250087,0.266603174,0.009498372
20065,"Graham County, Kansas",143.2188103,0.293612819,0.01035076
20067,"Grant County, Kansas",304.0206428,0.467020405,0.015447433
20069,"Gray County, Kansas",-71.48586099,-0.107419053,-0.004535208
20071,"Greeley County, Kansas",135.1782606,0.308048231,0.010799341
20073,"Greenwood County, Kansas",96.67175682,0.213248917,0.007762042
20075,"Hamilton County, Kansas",166.6587493,0.345520415,0.011941977
20077,"Harper County, Kansas",99.76586386,0.191036658,0.007017471
20079,"Harvey County, Kansas",74.29990981,0.126856579,0.004788708
20081,"Haskell County, Kansas",78.6602763,0.12721207,0.004801385
20083,"Hodgeman County, Kansas",81.09868818,0.170053397,0.006301748
20085,"Jackson County, Kansas",107.0451309,0.234257556,0.008454322
20087,"Jefferson County, Kansas",123.8324287,0.241309926,0.008684179
20089,"Jewell County, Kansas",57.73832168,0.129964668,0.004899418
20091,"Johnson County, Kansas",285.5156661,0.356233621,0.01226304
20093,"Kearny County, Kansas",77.606719,0.129691829,0.004889711
20095,"Kingman County, Kansas",103.3924898,0.199365585,0.007298213
20097,"Kiowa County, Kansas",125.4054974,0.256141555,0.009163521
20099,"Labette County, Kansas",50.11322279,0.085826953,0.003299105
20101,"Lane County, Kansas",132.2058028,0.255819054,0.009153156
20103,"Leavenworth County, Kansas",158.3940169,0.241968483,0.008705579
20105,"Lincoln County, Kansas",103.0045811,0.252465043,0.009045209
20107,"Linn County, Kansas",124.9816201,0.169347571,0.00627746
20109,"Logan County, Kansas",72.48506979,0.160537482,0.005973098
20111,"Lyon County, Kansas",-32.59297559,-0.052099331,-0.002137934
20113,"Mcpherson County, Kansas",189.5271466,0.297777267,0.010480662
20115,"Marion County, Kansas",60.97856601,0.130849273,0.004930874
20117,"Marshall County, Kansas",106.0856806,0.209691002,0.007643663
20119,"Meade County, Kansas",240.4054974,0.491029814,0.016107023
20121,"Miami County, Kansas",85.56616927,0.155735167,0.005806257
20123,"Mitchell County, Kansas",126.4054974,0.258184062,0.009229106
20125,"Montgomery County, Kansas",41.606719,0.069530726,0.002692417
20127,"Morris County, Kansas",41.48506979,0.09187973,0.003522218
20129,"Morton County, Kansas",1.846963332,0.002978238,0.00011896
20131,"Nemaha County, Kansas",155.5256195,0.310756406,0.010882968
20133,"Neosho County, Kansas",89.07267305,0.166513596,0.006179795
20135,"Ness County, Kansas",164.1392379,0.312134408,0.010925457
20137,"Norton County, Kansas",121.699299,0.229059173,0.008284084
20139,"Osage County, Kansas",20.2318179,0.044100308,0.001727713
20141,"Osborne County, Kansas",75.99157358,0.173890408,0.006433542
20143,"Ottawa County, Kansas",60.41850493,0.13117875,0.004942584
20145,"Pawnee County, Kansas",78.5531617,0.13580014,0.005106489
20147,"Phillips County, Kansas",60.68629143,0.108307704,0.004121842
20149,"Pottawatomie County, Kansas",185.1262303,0.333636658,0.01158295
20151,"Pratt County, Kansas",134.6327341,0.249150425,0.008938256
20153,"Rawlins County, Kansas",179.3113903,0.426233053,0.01430279
20155,"Reno County, Kansas",8.020642795,0.012320887,0.000489944
20157,"Republic County, Kansas",48.04513088,0.105141961,0.004006958
20159,"Rice County, Kansas",70.4996044,0.126230178,0.00476636
20161,"Riley County, Kansas",142.2463525,0.251428079,0.009011778
20163,"Rooks County, Kansas",119.5256195,0.238824652,0.00860332
20165,"Rush County, Kansas",51.07267305,0.095475909,0.003654216
20167,"Russell County, Kansas",130.3924898,0.251428079,0.009011778
20169,"Saline County, Kansas",41.03365036,0.065974068,0.002558828
20171,"Scott County, Kansas",93.93954332,0.169854023,0.006294889
20173,"Sedgwick County, Kansas",120.3955439,0.152282906,0.005685908
20175,"Seward County, Kansas",47.35346711,0.078186639,0.003015762
20177,"Shawnee County, Kansas",101.7413758,0.142045586,0.005326979
20179,"Sheridan County, Kansas",168.2318179,0.366703325,0.012574462
20181,"Sherman County, Kansas",113.9120011,0.239770319,0.008634106
20183,"Smith County, Kansas",90.87145141,0.213248917,0.007762042
20185,"Stafford County, Kansas",28.21881034,0.057851371,0.002252126
20187,"Stanton County, Kansas",69.36647468,0.120295598,0.004554041
20189,"Stevens County, Kansas",123.7803985,0.196720506,0.007209259
20191,"Sumner County, Kansas",80.25936008,0.149530992,0.005589726
20193,"Thomas County, Kansas",116.5921844,0.237261559,0.008552385
20195,"Trego County, Kansas",184.8714514,0.433839629,0.014518622
20197,"Wabaunsee County, Kansas",98.1247033,0.234257556,0.008454322
20199,"Wallace County, Kansas",148.8714514,0.34935808,0.012057269
20201,"Washington County, Kansas",74.32439789,0.189760091,0.006974275
20203,"Wichita County, Kansas",149.2723676,0.294000874,0.010362881
20205,"Wilson County, Kansas",76.93954332,0.139115973,0.005223696
20207,"Woodson County, Kansas",-32.64805993,-0.069516011,-0.002877867
20209,"Wyandotte County, Kansas",142.9425974,0.1732517,0.006411632
21000,Kentucky -- Statewide,147.4475742,0.218585789,0.007938988
21001,"Adair County, Kentucky",43.47206223,0.090467294,0.00347026
21003,"Allen County, Kentucky",93.56616927,0.17029561,0.00631008
21005,"Anderson County, Kentucky",8.967085495,0.014210171,0.000564565
21007,"Ballard County, Kentucky",249.9295899,0.292633472,0.010320153
21009,"Barren County, Kentucky",1.527146577,0.00239939,9.59E-05
21011,"Bath County, Kentucky",177.9250087,0.398867931,0.013517072
21013,"Bell County, Kentucky",7.299909813,0.012463563,0.000495584
21015,"Boone County, Kentucky",153.0076352,0.225013755,0.008151124
21017,"Bourbon County, Kentucky",152.4996044,0.273051918,0.00970346
21019,"Boyd County, Kentucky",24.51566606,0.030587829,0.0012059
21021,"Boyle County, Kentucky",80.52714658,0.126520945,0.004776735
21023,"Bracken County, Kentucky",44.17978765,0.076858445,0.002966309
21025,"Breathitt County, Kentucky",-21.79267018,-0.033383754,-0.001357227
21027,"Breckinridge County, Kentucky",118.791879,0.255902199,0.009155828
21029,"Bullitt County, Kentucky",59.80641359,0.104704281,0.00399105
21031,"Butler County, Kentucky",112.9655584,0.228197372,0.008255794
21033,"Caldwell County, Kentucky",102.8454363,0.212422734,0.007734583
21035,"Calloway County, Kentucky",28.87297846,0.051363797,0.002005535
21037,"Campbell County, Kentucky",134.5937114,0.214524008,0.007804386
21039,"Carlisle County, Kentucky",73.11169574,0.163236448,0.006066574
21041,"Carroll County, Kentucky",353.9946277,0.499283421,0.016331414
21043,"Carter County, Kentucky",115.4850698,0.255772428,0.009151657
21045,"Casey County, Kentucky",114.3649476,0.259545733,0.009272773
21047,"Christian County, Kentucky",147.6197266,0.259263858,0.009263738
21049,"Clark County, Kentucky",83.58070388,0.127328225,0.004805527
21051,"Clay County, Kentucky",137.5256195,0.274790529,0.009758582
21053,"Clinton County, Kentucky",150.5776498,0.391698479,0.013308781
21055,"Crittenden County, Kentucky",-0.847754524,-0.001706266,-6.83E-05
21057,"Cumberland County, Kentucky",145.8714514,0.342317951,0.011845526
21059,"Daviess County, Kentucky",77.90052063,0.121700647,0.004604407
21061,"Edmonson County, Kentucky",139.1116957,0.310594616,0.010877977
21063,"Elliott County, Kentucky",73.85844385,0.162275764,0.006033326
21065,"Estill County, Kentucky",116.978566,0.25101542,0.008998467
21067,"Fayette County, Kentucky",154.8614979,0.212973866,0.007752903
21069,"Fleming County, Kentucky",83.09868818,0.174247137,0.006445773
21071,"Floyd County, Kentucky",45.90052063,0.071708417,0.002774002
21073,"Franklin County, Kentucky",83.50113145,0.120232207,0.004551768
21075,"Fulton County, Kentucky",180.5386271,0.38293408,0.013052749
21077,"Gallatin County, Kentucky",441.2188103,0.904542487,0.026104581
21079,"Garrard County, Kentucky",160.5516347,0.362870896,0.012460733
21081,"Grant County, Kentucky",201.9655584,0.407982842,0.013780409
21083,"Graves County, Kentucky",-22.9257999,-0.034170395,-0.001389748
21085,"Grayson County, Kentucky",107.6587493,0.223200378,0.008091387
21087,"Green County, Kentucky",53.73832168,0.120960966,0.0045779
21089,"Greenup County, Kentucky",-128.9908377,-0.158078782,-0.006859121
21091,"Hancock County, Kentucky",59.14687314,0.049049815,0.001917228
21093,"Hardin County, Kentucky",148.2333449,0.249229414,0.008940808
21095,"Harlan County, Kentucky",-69.95181503,-0.095962193,-0.004027233
21097,"Harrison County, Kentucky",149.4735893,0.242444746,0.008721049
21099,"Hart County, Kentucky",153.791879,0.331299415,0.011511977
21101,"Henderson County, Kentucky",29.99462767,0.042305219,0.001658767
21103,"Henry County, Kentucky",120.6327341,0.22324212,0.008092763
21105,"Hickman County, Kentucky",97.1247033,0.231870211,0.008376226
21107,"Hopkins County, Kentucky",74.8745055,0.107250782,0.004083522
21109,"Jackson County, Kentucky",129.7383217,0.292031314,0.010301323
21111,"Jefferson County, Kentucky",246.3419866,0.319651496,0.011156482
21113,"Jessamine County, Kentucky",74.35346711,0.122767098,0.004642594
21115,"Johnson County, Kentucky",62.75285629,0.113837971,0.004321779
21117,"Kenton County, Kentucky",322.9135282,0.528425261,0.017114319
21119,"Knott County, Kentucky",-44.8722426,-0.064950131,-0.002682612
21121,"Knox County, Kentucky",64.83242872,0.126337735,0.004770198
21123,"Larue County, Kentucky",69.53862709,0.147495916,0.005518455
21125,"Laurel County, Kentucky",50.61972657,0.088903197,0.003412648
21127,"Lawrence County, Kentucky",117.4996044,0.210384102,0.00766675
21129,"Lee County, Kentucky",110.3519401,0.234967307,0.008477512
21131,"Leslie County, Kentucky",-174.671021,-0.218428599,-0.00980952
21133,"Letcher County, Kentucky",-26.61899071,-0.038938343,-0.001587407
21135,"Lewis County, Kentucky",111.8714514,0.262529821,0.009368311
21137,"Lincoln County, Kentucky",113.978566,0.244577948,0.008790268
21139,"Livingston County, Kentucky",207.885986,0.389946579,0.013257727
21141,"Logan County, Kentucky",127.793406,0.212915698,0.00775097
21143,"Lyon County, Kentucky",41.65874926,0.086367793,0.003319089
21145,"McCracken County, Kentucky",123.4605817,0.191251809,0.007024746
21147,"McCreary County, Kentucky",183.9250087,0.412318584,0.013905099
21149,"McLean County, Kentucky",142.4185049,0.309214561,0.010835378
21151,"Madison County, Kentucky",92.8599709,0.157086251,0.005853263
21153,"Magoffin County, Kentucky",-2.860762087,-0.005440151,-0.000218176
21155,"Marion County, Kentucky",209.5256195,0.418654036,0.014086637
21157,"Marshall County, Kentucky",53.56922336,0.065214532,0.002530244
21159,"Martin County, Kentucky",-243.7345317,-0.225526736,-0.01017081
21161,"Mason County, Kentucky",167.9265358,0.28849715,0.010190636
21163,"Meade County, Kentucky",10.15377252,0.016044613,0.000636893
21165,"Menifee County, Kentucky",118.4850698,0.262416726,0.009364694
21167,"Mercer County, Kentucky",303.9800931,0.504933624,0.016484344
21169,"Metcalfe County, Kentucky",227.2042757,0.596656583,0.018892723
21171,"Monroe County, Kentucky",111.4980774,0.263899574,0.009412091
21173,"Montgomery County, Kentucky",113.3794822,0.207040238,0.007555249
21175,"Morgan County, Kentucky",65.52561953,0.130927021,0.004933637
21177,"Muhlenberg County, Kentucky",46.98162011,0.063659146,0.002471649
21179,"Nelson County, Kentucky",117.4330395,0.206906053,0.007550769
21181,"Nicholas County, Kentucky",31.40549737,0.064145935,0.002489996
21183,"Ohio County, Kentucky",5.113222786,0.008757216,0.000348825
21185,"Oldham County, Kentucky",168.9931006,0.294923326,0.010391682
21187,"Owen County, Kentucky",172.9525509,0.330032235,0.011473448
21189,"Owsley County, Kentucky",41.48506979,0.09187973,0.003522218
21191,"Pendleton County, Kentucky",238.699299,0.44927345,0.014953191
21193,"Perry County, Kentucky",-39.57844098,-0.054026216,-0.002219151
21195,"Pike County, Kentucky",62.36800172,0.087517824,0.003361552
21197,"Powell County, Kentucky",46.64574169,0.091220012,0.003497958
21199,"Pulaski County, Kentucky",95.07267305,0.177730073,0.006565013
21201,"Robertson County, Kentucky",10.09868818,0.021175635,0.000838533
21203,"Rockcastle County, Kentucky",121.7383217,0.274023909,0.009734286
21205,"Rowan County, Kentucky",45.75285629,0.082998809,0.003194446
21207,"Russell County, Kentucky",96.92500871,0.217284113,0.007895899
21209,"Scott County, Kentucky",143.7949331,0.19531913,0.007162054
21211,"Shelby County, Kentucky",99.04665792,0.167039547,0.006197938
21213,"Simpson County, Kentucky",-13.67254801,-0.020601346,-0.000832314
21215,"Spencer County, Kentucky",151.9250087,0.340581767,0.011793144
21217,"Taylor County, Kentucky",46.12623035,0.083129232,0.003199278
21219,"Todd County, Kentucky",74.16525304,0.15852874,0.005903392
21221,"Trigg County, Kentucky",40.76586386,0.078060512,0.003011068
21223,"Trimble County, Kentucky",-14.07041015,-0.016474532,-0.000664249
21225,"Union County, Kentucky",55.12928444,0.066672194,0.002585084
21227,"Warren County, Kentucky",155.8469633,0.25130404,0.009007778
21229,"Washington County, Kentucky",171.9120011,0.361852965,0.012430474
21231,"Wayne County, Kentucky",117.1247033,0.279617118,0.00991123
21233,"Webster County, Kentucky",217.7023531,0.271010819,0.009638656
21235,"Whitley County, Kentucky",77.61972657,0.136323175,0.005124999
21237,"Wolfe County, Kentucky",13.89899359,0.027571843,0.001088535
21239,"Woodford County, Kentucky",46.8745055,0.06714338,0.002602795
22000,Louisiana -- Statewide,183.0611925,0.261538853,0.009336608
22001,"Acadia Parish, Louisiana",126.6457417,0.247667326,0.008890313
