fips,county,change,pct_change
15009,"Maui + Kalawao County, Hawaii",86.0276,0.122901417
16001,"Ada County, Idaho",130.3194,0.17570825
16003,"Adams County, Idaho",8.8316,0.014939229
16005,"Bannock County, Idaho",14.5636,0.023211277
16007,"Bear Lake County, Idaho",75.784,0.174129628
16009,"Benewah County, Idaho",62.0564,0.096669552
16011,"Bingham County, Idaho",-45.5178,-0.068394564
16013,"Blaine County, Idaho",157.6594,0.281363514
16015,"Boise County, Idaho",-43.3356,-0.10212577
16017,"Bonner County, Idaho",511.0764,5.2191341
16019,"Bonneville County, Idaho",-24.0776,-0.036476923
16021,"Boundary County, Idaho",21.4728,0.038445397
16023,"Butte County, Idaho",1411.4734,7.862196466
16025,"Camas County, Idaho",601.3964,1.305670212
16027,"Canyon County, Idaho",49.5254,0.085613785
16029,"Caribou County, Idaho",136.7164,0.166062339
16031,"Cassia County, Idaho",30.3388,0.052611135
16033,"Clark County, Idaho",363.7026,0.768444111
16035,"Clearwater County, Idaho",17.1234,0.027056459
16037,"Custer County, Idaho",-33.5754,-0.042958619
16039,"Elmore County, Idaho",108.0088,0.222244353
16041,"Franklin County, Idaho",36.65,0.080842616
16043,"Fremont County, Idaho",36.5398,0.066501268
16045,"Gem County, Idaho",-9.4602,-0.017217262
16047,"Gooding County, Idaho",169.2624,0.353559862
16049,"Idaho County, Idaho",82.779,0.144915891
16051,"Jefferson County, Idaho",85.65,0.188926878
16053,"Jerome County, Idaho",122.9944,0.238821481
16055,"Kootenai County, Idaho",82.8316,0.140115067
16057,"Latah County, Idaho",112.2192,0.198343952
16059,"Lemhi County, Idaho",72.7552,0.147503228
16061,"Lewis County, Idaho",-3.4746,-0.006006487
16063,"Lincoln County, Idaho",56.7934,0.104744944
16065,"Madison County, Idaho",40.8078,0.079517576
16067,"Minidoka County, Idaho",67.0326,0.118858998
16069,"Nez Perce County, Idaho",62.3482,0.091198765
16071,"Oneida County, Idaho",8.7026,0.018387171
16073,"Owyhee County, Idaho",-52.1972,-0.080402688
16075,"Payette County, Idaho",88.98,0.163560163
16077,"Power County, Idaho",26.5874,0.037690566
16079,"Shoshone County, Idaho",94.6926,0.127051737
16081,"Teton County, Idaho",202.4396,0.541919325
16083,"Twin Falls County, Idaho",37.779,0.066137274
16085,"Valley County, Idaho",122.181,0.236409652
16087,"Washington County, Idaho",120.1572,0.273804652
17001,"Adams County, Illinois",122.3244,0.201963559
17003,"Alexander County, Illinois",100.9656,0.176194658
17005,"Bond County, Illinois",218.8604,0.410512369
17007,"Boone County, Illinois",53.5824,0.063681102
17009,"Brown County, Illinois",299.3676,0.577225025
17011,"Bureau County, Illinois",169.2718,0.288993769
17013,"Calhoun County, Illinois",54.6118,0.135047956
17015,"Carroll County, Illinois",81.4202,0.15117574
17017,"Cass County, Illinois",66.0326,0.117085846
17019,"Champaign County, Illinois",167.3482,0.244785723
17021,"Christian County, Illinois",40.9894,0.062962723
17023,"Clark County, Illinois",90.6738,0.170655616
17025,"Clay County, Illinois",107.2336,0.199777035
17027,"Clinton County, Illinois",69.5924,0.122218952
17029,"Coles County, Illinois",-9.8672,-0.013336447
17031,"Cook County, Illinois",316.898,0.329723588
17033,"Crawford County, Illinois",70.841,0.10146829
17035,"Cumberland County, Illinois",143.8892,0.302853987
17037,"DeKalb County, Illinois",12.707,0.017739947
17039,"DeWitt County, Illinois",233.4246,0.298659093
17041,"Douglas County, Illinois",-81.494,-0.109609492
17043,"DuPage County, Illinois",284.4196,0.309966952
17045,"Edgar County, Illinois",173.2862,0.31126622
17047,"Edwards County, Illinois",73.8028,0.113683177
17049,"Effingham County, Illinois",67.8842,0.111082384
17051,"Fayette County, Illinois",101.5016,0.202801048
17053,"Ford County, Illinois",123.2192,0.217786111
17055,"Franklin County, Illinois",-117.0538,-0.158597923
17057,"Fulton County, Illinois",83.8078,0.163306847
17059,"Gallatin County, Illinois",-63.1734,-0.08687529
17061,"Greene County, Illinois",58.1666,0.10656475
17063,"Grundy County, Illinois",227.1948,0.26210595
17065,"Hamilton County, Illinois",392.65,0.866107864
17067,"Hancock County, Illinois",67.8078,0.132129444
17069,"Hardin County, Illinois",61.913,0.111940798
17071,"Henderson County, Illinois",107.6262,0.2867174
17073,"Henry County, Illinois",146.8604,0.275463312
17075,"Iroquois County, Illinois",60.315,0.120948093
17077,"Jackson County, Illinois",61.5348,0.089770859
17079,"Jasper County, Illinois",136.2862,0.244804781
17081,"Jefferson County, Illinois",1.9318,0.00251842
17083,"Jersey County, Illinois",136.516,0.28954535
17085,"Jo Daviess County, Illinois",91.6882,0.182532443
17087,"Johnson County, Illinois",333.9562,0.716576854
17089,"Kane County, Illinois",85.1184,0.110704171
17091,"Kankakee County, Illinois",70.2286,0.104387018
17093,"Kendall County, Illinois",156.8842,0.25671763
17095,"Knox County, Illinois",22.511,0.037055815
17097,"Lake County, Illinois",670.8598,0.735478822
17099,"LaSalle County, Illinois",182.4966,0.2867174
17101,"Lawrence County, Illinois",185.8986,0.319357761
17103,"Lee County, Illinois",158.4296,0.24541026
17105,"Livingston County, Illinois",176.6544,0.253687824
17107,"Logan County, Illinois",127.0708,0.207317256
17109,"McDonough County, Illinois",95.7646,0.159545072
17111,"McHenry County, Illinois",80.8266,0.111151756
17113,"McLean County, Illinois",252.8648,0.325799938
17115,"Macon County, Illinois",248.7164,0.302102945
17117,"Macoupin County, Illinois",-15.4364,-0.024602334
17119,"Madison County, Illinois",37.7452,0.049323702
17121,"Marion County, Illinois",46.6306,0.075408971
17123,"Marshall County, Illinois",59.3914,0.099548347
17125,"Mason County, Illinois",108.5542,0.20857926
17127,"Massac County, Illinois",222.9988,0.294193202
17129,"Menard County, Illinois",-13.7808,-0.024357136
17131,"Mercer County, Illinois",89.6882,0.178550852
17133,"Monroe County, Illinois",19.3244,0.031905528
17135,"Montgomery County, Illinois",152.4584,0.259485286
17137,"Morgan County, Illinois",89.9512,0.149408486
17139,"Moultrie County, Illinois",193.0614,0.381590572
17141,"Ogle County, Illinois",195.6688,0.293210927
17143,"Peoria County, Illinois",323.6926,0.434307509
17145,"Perry County, Illinois",-62.36,-0.085971104
17147,"Piatt County, Illinois",74.9656,0.130822164
17149,"Pike County, Illinois",110.2624,0.230319072
17151,"Pope County, Illinois",125.1954,0.256650716
17153,"Pulaski County, Illinois",25.3482,0.037077647
17155,"Putnam County, Illinois",-99.0444,-0.117206149
17157,"Randolph County, Illinois",61.8554,0.092439512
17159,"Richland County, Illinois",119.3676,0.230158393
17161,"Rock Island County, Illinois",148.0896,0.179087843
17163,"St. Clair County, Illinois",79.5348,0.116030398
17165,"Saline County, Illinois",76.0946,0.110137509
17167,"Sangamon County, Illinois",194.8504,0.242005212
17169,"Schuyler County, Illinois",147.1472,0.207000943
17171,"Scott County, Illinois",-246.8866,-0.27283706
17173,"Shelby County, Illinois",65.2862,0.117270669
17175,"Stark County, Illinois",5.109,0.007718794
17177,"Stephenson County, Illinois",61.4534,0.084933576
17179,"Tazewell County, Illinois",526.6444,0.543854344
17181,"Union County, Illinois",79.98,0.147016654
17183,"Vermilion County, Illinois",49.5204,0.069309747
17185,"Wabash County, Illinois",-83.8528,-0.117960849
17187,"Warren County, Illinois",125.114,0.237910878
17189,"Washington County, Illinois",268.9944,0.522313544
17191,"Wayne County, Illinois",41.7264,0.075690909
17193,"White County, Illinois",140.3532,0.25628416
17195,"Whiteside County, Illinois",33.9224,0.051391533
17197,"Will County, Illinois",53.8504,0.066882477
17199,"Williamson County, Illinois",89.9368,0.142516312
17201,"Winnebago County, Illinois",62.6112,0.079923532
17203,"Woodford County, Illinois",76.511,0.125946313
18001,"Adams County, Indiana",22.377,0.035767547
18003,"Allen County, Indiana",52.171,0.066137274
18005,"Bartholomew County, Indiana",245.3432,0.299324303
18007,"Benton County, Indiana",124.7264,0.226251357
18009,"Blackford County, Indiana",30.1234,0.047597589
18011,"Boone County, Indiana",136.511,0.224713534
18013,"Brown County, Indiana",58.3582,0.141769373
18015,"Carroll County, Indiana",30.779,0.053882823
18017,"Cass County, Indiana",20.3244,0.033556577
18019,"Clark County, Indiana",78.7502,0.125149345
18021,"Clay County, Indiana",-3.556,-0.005767522
18023,"Clinton County, Indiana",96.1378,0.159204865
18025,"Crawford County, Indiana",60.516,0.128352182
18027,"Daviess County, Indiana",44.4728,0.079625128
18029,"Dearborn County, Indiana",-10.4652,-0.015267296
18031,"Decatur County, Indiana",73.4296,0.113743753
18033,"DeKalb County, Indiana",88.2668,0.122298378
18035,"Delaware County, Indiana",11.3338,0.015903378
18037,"Dubois County, Indiana",112.377,0.179624151
18039,"Elkhart County, Indiana",119.5204,0.167283153
18041,"Fayette County, Indiana",-149.6424,-0.189266854
18043,"Floyd County, Indiana",98.5636,0.157089388
18045,"Fountain County, Indiana",30.0326,0.053252369
18047,"Franklin County, Indiana",-19.7138,-0.035411014
18049,"Fulton County, Indiana",40.0708,0.065375903
18051,"Gibson County, Indiana",219.1234,0.346234005
18053,"Grant County, Indiana",-92.4032,-0.113740566
18055,"Greene County, Indiana",7.0326,0.01246987
18057,"Hamilton County, Indiana",242.6112,0.309694497
18059,"Hancock County, Indiana",83.9318,0.109418954
18061,"Harrison County, Indiana",92.4872,0.174664711
18063,"Hendricks County, Indiana",-4.7714,-0.007092156
18065,"Henry County, Indiana",-73.7044,-0.11105004
18067,"Howard County, Indiana",-39.7958,-0.040866679
18069,"Huntington County, Indiana",52.2718,0.089242417
18071,"Jackson County, Indiana",119.7358,0.181896266
18073,"Jasper County, Indiana",60.8028,0.093658445
18075,"Jay County, Indiana",41.7646,0.069580368
18077,"Jefferson County, Indiana",56.5492,0.086143851
18079,"Jennings County, Indiana",89.7934,0.165607353
18081,"Johnson County, Indiana",92.5924,0.162611809
18083,"Knox County, Indiana",81.0852,0.13886478
18085,"Kosciusko County, Indiana",194.0514,0.249439873
18087,"Lagrange County, Indiana",116.645,0.19791976
18089,"Lake County, Indiana",86.6638,0.107879864
18091,"LaPorte County, Indiana",25.5348,0.037251782
18093,"Lawrence County, Indiana",0.0946,0.000136922
18095,"Madison County, Indiana",-241.633,-0.269189078
18097,"Marion County, Indiana",209.635,0.24337534
18099,"Marshall County, Indiana",51.8842,0.084900767
18101,"Martin County, Indiana",360.831,0.371925922
18103,"Miami County, Indiana",41.6306,0.067323189
18105,"Monroe County, Indiana",109.7214,0.159646176
18107,"Montgomery County, Indiana",42.707,0.05962225
18109,"Morgan County, Indiana",57.8986,0.099464801
18111,"Newton County, Indiana",59.8316,0.101209063
18113,"Noble County, Indiana",67.6306,0.109369254
18115,"Ohio County, Indiana",38.4634,0.085183349
18117,"Orange County, Indiana",39.114,0.074377337
18119,"Owen County, Indiana",309.1954,0.633850931
18121,"Parke County, Indiana",29.5542,0.056786317
18123,"Perry County, Indiana",91.5924,0.160855598
18125,"Pike County, Indiana",23.5392,0.025352928
18127,"Porter County, Indiana",-36.231,-0.042966874
18129,"Posey County, Indiana",198.0752,0.231416592
18131,"Pulaski County, Indiana",82.4296,0.127684912
18133,"Putnam County, Indiana",78.2192,0.138250008
18135,"Randolph County, Indiana",9.9894,0.015344451
18137,"Ripley County, Indiana",9.171,0.011626094
18139,"Rush County, Indiana",105.0852,0.179966666
18141,"St. Joseph County, Indiana",62.8266,0.086398375
18143,"Scott County, Indiana",84.7934,0.156385776
18145,"Shelby County, Indiana",114.4966,0.179883721
18147,"Spencer County, Indiana",89.2956,0.13454122
18149,"Starke County, Indiana",43.1954,0.08855062
18151,"Steuben County, Indiana",-2.9292,-0.004779019
18153,"Sullivan County, Indiana",103.9368,0.164701095
18155,"Switzerland County, Indiana",166.1428,0.355114338
18157,"Tippecanoe County, Indiana",89.0514,0.114469516
18159,"Tipton County, Indiana",107.377,0.171632117
18161,"Union County, Indiana",135.0758,0.283222785
18163,"Vanderburgh County, Indiana",130.2812,0.188072274
18165,"Vermillion County, Indiana",-118.6906,-0.1170876
18167,"Vigo County, Indiana",47.2956,0.071260037
18169,"Wabash County, Indiana",8.4296,0.0130576
18171,"Warren County, Indiana",95.7646,0.159545072
18173,"Warrick County, Indiana",-148.8628,-0.151458372
18175,"Washington County, Indiana",74.6738,0.140542288
18177,"Wayne County, Indiana",3.2956,0.004965464
18179,"Wells County, Indiana",45.377,0.072530901
18181,"White County, Indiana",44.377,0.070932494
18183,"Whitley County, Indiana",48.4152,0.071770369
19001,"Adair County, Iowa",132.4346,0.259897159
19003,"Adams County, Iowa",178.8748,0.354822175
19005,"Allamakee County, Iowa",136.3294,0.290265986
19007,"Appanoose County, Iowa",103.913,0.187878218
19009,"Audubon County, Iowa",201.8366,0.443437675
19011,"Benton County, Iowa",177.1284,0.35648727
19013,"Black Hawk County, Iowa",72.506,0.097520626
19015,"Boone County, Iowa",137.5924,0.241641313
19017,"Bremer County, Iowa",169.0182,0.285031008
19019,"Buchanan County, Iowa",109.2862,0.196305894
19021,"Buena Vista County, Iowa",99.3388,0.172265448
19023,"Butler County, Iowa",166.0758,0.348222632
19025,"Calhoun County, Iowa",99.8748,0.198115071
19027,"Carroll County, Iowa",155.5542,0.298886455
19029,"Cass County, Iowa",114.3676,0.220517654
19031,"Cedar County, Iowa",209.7696,0.451865281
19033,"Cerro Gordo County, Iowa",158.1378,0.261877296
19035,"Cherokee County, Iowa",76.9656,0.134312355
19037,"Chickasaw County, Iowa",160.2336,0.29851645
19039,"Clarke County, Iowa",88.0326,0.156095193
19041,"Clay County, Iowa",164.846,0.293239931
19043,"Clayton County, Iowa",124.3676,0.239799133
19045,"Clinton County, Iowa",94.5636,0.15071424
19047,"Crawford County, Iowa",175.8604,0.329858071
19049,"Dallas County, Iowa",604.5924,1.06179194
19051,"Davis County, Iowa",161.5686,0.328771422
19053,"Decatur County, Iowa",81.9562,0.175855145
19055,"Delaware County, Iowa",158.9656,0.277410222
19057,"Des Moines County, Iowa",34.841,0.049904105
19059,"Dickinson County, Iowa",174.4202,0.323852101
19061,"Dubuque County, Iowa",116.975,0.172015735
19063,"Emmet County, Iowa",167.9418,0.339236478
19065,"Fayette County, Iowa",86.181,0.16675277
19067,"Floyd County, Iowa",239.0996,0.430887417
19069,"Franklin County, Iowa",176.2336,0.328324575
19071,"Fremont County, Iowa",130.846,0.232758283
19073,"Greene County, Iowa",162.8078,0.317245274
19075,"Grundy County, Iowa",191.1666,0.350228843
19077,"Guthrie County, Iowa",226.1428,0.483358597
19079,"Hamilton County, Iowa",126.846,0.225642795
19081,"Hancock County, Iowa",238.047,0.444986756
19083,"Hardin County, Iowa",140.6068,0.260193504
19085,"Harrison County, Iowa",156.9562,0.336784225
19087,"Henry County, Iowa",103.0038,0.165601976
19089,"Howard County, Iowa",136.449,0.283942807
19091,"Humboldt County, Iowa",161.2336,0.300379457
19093,"Ida County, Iowa",213.3532,0.389581752
19095,"Iowa County, Iowa",100.8842,0.16508197
19097,"Jackson County, Iowa",125.3964,0.272243639
19099,"Jasper County, Iowa",-91.6806,-0.12361197
19101,"Jefferson County, Iowa",83.7646,0.139552915
19103,"Johnson County, Iowa",180.707,0.25228084
19105,"Jones County, Iowa",133.114,0.2531233
19107,"Keokuk County, Iowa",125.6356,0.260457861
19109,"Kossuth County, Iowa",212.7264,0.385881711
19111,"Lee County, Iowa",187.4822,0.281708769
19113,"Linn County, Iowa",236.5586,0.309858229
19115,"Louisa County, Iowa",106.779,0.186931153
19117,"Lucas County, Iowa",2.3482,0.003434789
19119,"Lyon County, Iowa",160.583,0.347268807
19121,"Madison County, Iowa",132.5686,0.269760133
19123,"Mahaska County, Iowa",170.7408,0.326927319
19125,"Marion County, Iowa",171.6162,0.265091898
19127,"Marshall County, Iowa",74.5874,0.105735849
19129,"Mills County, Iowa",205.3532,0.374973797
19131,"Mitchell County, Iowa",198.382,0.405177097
19133,"Monona County, Iowa",152.516,0.323480754
19135,"Monroe County, Iowa",294.5398,0.536053021
19137,"Montgomery County, Iowa",118.1666,0.216488401
19139,"Muscatine County, Iowa",138.372,0.181679245
19141,"Obrien County, Iowa",169.8222,0.350743467
19143,"Osceola County, Iowa",196.6882,0.391565956
19145,"Page County, Iowa",149.6738,0.281698512
19147,"Palo Alto County, Iowa",184.583,0.399170013
19149,"Plymouth County, Iowa",292.3532,0.533835311
19151,"Pocahontas County, Iowa",143.114,0.272138829
19153,"Polk County, Iowa",303.9318,0.396225264
19155,"Pottawattamie County, Iowa",139.8986,0.240333729
19157,"Poweshiek County, Iowa",132.4296,0.205135799
19159,"Ringgold County, Iowa",243.0232,0.531806429
19161,"Sac County, Iowa",265.717,0.598080503
19163,"Scott County, Iowa",74.0802,0.102900629
19165,"Shelby County, Iowa",231.1428,0.494045619
19167,"Sioux County, Iowa",170.181,0.329285495
19169,"Story County, Iowa",252.4296,0.391017928
19171,"Tama County, Iowa",90.7264,0.164575993
19173,"Taylor County, Iowa",199.851,0.468969773
19175,"Union County, Iowa",114.7264,0.208111544
19177,"Van Buren County, Iowa",77.8366,0.171008038
19179,"Wapello County, Iowa",17.0276,0.024326102
19181,"Warren County, Iowa",143.9944,0.279597736
19183,"Washington County, Iowa",76.7408,0.146940063
19185,"Wayne County, Iowa",185.0088,0.380683436
19187,"Webster County, Iowa",173.3244,0.28616705
19189,"Winnebago County, Iowa",51.578,0.086190013
19191,"Winneshiek County, Iowa",131.6068,0.243538964
19193,"Woodbury County, Iowa",120.377,0.192411404
19195,"Worth County, Iowa",-520.375,-0.459137532
19197,"Wright County, Iowa",225.2336,0.419611958
20001,"Allen County, Kansas",41.6068,0.076993567
20003,"Anderson County, Kansas",119.2098,0.259835105
20005,"Atchison County, Kansas",74.0182,0.12482373
20007,"Barber County, Kansas",72.5542,0.139407792
20009,"Barton County, Kansas",81.5254,0.140931685
20011,"Bourbon County, Kansas",51.5398,0.093800788
20013,"Brown County, Kansas",157.7552,0.319831451
20015,"Butler County, Kansas",103.7934,0.191427769
20017,"Chase County, Kansas",145.5592,0.378625786
20019,"Chautauqua County, Kansas",47.2098,0.102900629
20021,"Cherokee County, Kansas",91.3388,0.158392484
20023,"Cheyenne County, Kansas",112.717,0.253705408
20025,"Clark County, Kansas",125.7696,0.270920646
20027,"Clay County, Kansas",111.0232,0.242951502
20029,"Cloud County, Kansas",26.0088,0.053517018
20031,"Coffey County, Kansas",416.4246,0.53280157
20033,"Comanche County, Kansas",82.4922,0.209632948
20035,"Cowley County, Kansas",70.6976,0.116030398
20037,"Crawford County, Kansas",36.712,0.063265137
20039,"Decatur County, Kansas",83.851,0.196764512
20041,"Dickinson County, Kansas",71.9418,0.145319884
20043,"Doniphan County, Kansas",6.9512,0.011545908
20045,"Douglas County, Kansas",56.4966,0.088760877
20047,"Edwards County, Kansas",95.5016,0.190812998
20049,"Elk County, Kansas",35.4252,0.087996566
20051,"Ellis County, Kansas",133.5398,0.243038167
20053,"Ellsworth County, Kansas",80.3006,0.152171103
20055,"Finney County, Kansas",71.645,0.121565101
20057,"Ford County, Kansas",66.0852,0.1131761
20059,"Franklin County, Kansas",117.3532,0.214286288
20061,"Geary County, Kansas",159.6068,0.295353087
20063,"Gove County, Kansas",118.9036,0.266542389
20065,"Graham County, Kansas",143.1954,0.293550737
20067,"Grant County, Kansas",303.9894,0.466950001
20069,"Gray County, Kansas",-71.5178,-0.107461889
20071,"Greeley County, Kansas",135.1572,0.307985456
20073,"Greenwood County, Kansas",96.65,0.213190692
20075,"Hamilton County, Kansas",166.6356,0.345455842
20077,"Harper County, Kansas",99.7408,0.190979498
20079,"Harvey County, Kansas",74.2718,0.1268025
20081,"Haskell County, Kansas",78.6306,0.127157974
20083,"Hodgeman County, Kansas",81.0758,0.169997245
20085,"Jackson County, Kansas",107.0232,0.234198323
20087,"Jefferson County, Kansas",123.8078,0.241250354
20089,"Jewell County, Kansas",57.717,0.12991044
20091,"Johnson County, Kansas",285.4772,0.356168533
20093,"Kearny County, Kansas",77.578,0.129637614
20095,"Kingman County, Kansas",103.3676,0.199308026
20097,"Kiowa County, Kansas",125.382,0.256081272
20099,"Labette County, Kansas",50.0852,0.085774842
20101,"Lane County, Kansas",132.181,0.255758786
20103,"Leavenworth County, Kansas",158.3626,0.24190888
20105,"Lincoln County, Kansas",102.985,0.252404936
20107,"Linn County, Kansas",124.9462,0.169291453
20109,"Logan County, Kansas",72.4634,0.160481786
20111,"Lyon County, Kansas",-32.623,-0.052144822
20113,"Mcpherson County, Kansas",189.4966,0.297714985
20115,"Marion County, Kansas",60.9562,0.130795003
20117,"Marshall County, Kansas",106.0614,0.209632948
20119,"Meade County, Kansas",240.382,0.490958257
20121,"Miami County, Kansas",85.5398,0.155679702
20123,"Mitchell County, Kansas",126.382,0.25812368
20125,"Montgomery County, Kansas",41.578,0.069479397
20127,"Morris County, Kansas",41.4634,0.091827329
20129,"Morton County, Kansas",1.8172,0.002930104
20131,"Nemaha County, Kansas",155.5016,0.310693501
20133,"Neosho County, Kansas",89.047,0.166457614
20135,"Ness County, Kansas",164.114,0.312071438
20137,"Norton County, Kansas",121.6738,0.229000189
20139,"Osage County, Kansas",20.2098,0.0440502
20141,"Osborne County, Kansas",75.9706,0.173834072
20143,"Ottawa County, Kansas",60.3964,0.131124464
20145,"Pawnee County, Kansas",78.5254,0.135745632
20147,"Phillips County, Kansas",60.6594,0.108254515
20149,"Pottawatomie County, Kansas",185.0996,0.333572656
20151,"Pratt County, Kansas",134.6068,0.249090477
20153,"Rawlins County, Kansas",179.2912,0.426164606
20155,"Reno County, Kansas",7.9894,0.012272304
20157,"Republic County, Kansas",48.0232,0.105088924
20159,"Rice County, Kansas",70.4728,0.126176129
20161,"Riley County, Kansas",142.2192,0.251368021
20163,"Rooks County, Kansas",119.5016,0.238765199
20165,"Rush County, Kansas",51.047,0.095423336
20167,"Russell County, Kansas",130.3676,0.251368021
20169,"Saline County, Kansas",41.0038,0.065922911
20171,"Scott County, Kansas",93.913,0.16979788
20173,"Sedgwick County, Kansas",120.3576,0.152227606
20175,"Seward County, Kansas",47.3244,0.078134896
20177,"Shawnee County, Kansas",101.707,0.141990778
20179,"Sheridan County, Kansas",168.2098,0.366637736
20181,"Sherman County, Kansas",113.8892,0.239710821
20183,"Smith County, Kansas",90.851,0.213190692
20185,"Stafford County, Kansas",28.1954,0.057800603
20187,"Stanton County, Kansas",69.3388,0.120241834
20189,"Stevens County, Kansas",123.7502,0.196663074
20191,"Sumner County, Kansas",80.2336,0.149475824
20193,"Thomas County, Kansas",116.5686,0.237202181
20195,"Trego County, Kansas",184.851,0.433770817
20197,"Wabaunsee County, Kansas",98.1046,0.234198323
20199,"Wallace County, Kansas",148.851,0.349293322
20201,"Washington County, Kansas",74.3056,0.189702993
20203,"Wichita County, Kansas",149.248,0.293938773
20205,"Wilson County, Kansas",76.913,0.139061305
20207,"Woodson County, Kansas",-32.6706,-0.069560667
20209,"Wyandotte County, Kansas",142.903,0.173195394
21001,"Adair County, Kentucky",43.449,0.090414961
21003,"Allen County, Kentucky",93.5398,0.170239446
21005,"Anderson County, Kentucky",8.9368,0.014161498
21007,"Ballard County, Kentucky",249.8886,0.292571437
21009,"Barren County, Kentucky",1.4966,0.002351284
21011,"Bath County, Kentucky",177.9036,0.398800797
21013,"Bell County, Kentucky",7.2718,0.012414973
21015,"Boone County, Kentucky",152.975,0.224954965
21017,"Bourbon County, Kentucky",152.4728,0.272990823
21019,"Boyd County, Kentucky",24.4772,0.03053837
21021,"Boyle County, Kentucky",80.4966,0.126466881
21023,"Bracken County, Kentucky",44.1522,0.076806765
21025,"Breathitt County, Kentucky",-21.824,-0.033430143
21027,"Breckinridge County, Kentucky",118.7696,0.255841927
21029,"Bullitt County, Kentucky",59.779,0.104651265
21031,"Butler County, Kentucky",112.9418,0.228138429
21033,"Caldwell County, Kentucky",102.8222,0.212364549
21035,"Calloway County, Kentucky",28.846,0.051313341
21037,"Campbell County, Kentucky",134.5636,0.214465721
21039,"Carlisle County, Kentucky",73.0902,0.163180623
21041,"Carroll County, Kentucky",353.9606,0.499211468
21043,"Carter County, Kentucky",115.4634,0.255712162
21045,"Casey County, Kentucky",114.3438,0.259485286
21047,"Christian County, Kentucky",147.5924,0.259203425
21049,"Clark County, Kentucky",83.5492,0.127274123
21051,"Clay County, Kentucky",137.5016,0.27472935
21053,"Clinton County, Kentucky",150.5592,0.391631689
21055,"Crittenden County, Kentucky",-0.8716,-0.001754176
21057,"Cumberland County, Kentucky",145.851,0.342253531
21059,"Daviess County, Kentucky",77.8698,0.121646815
21061,"Edmonson County, Kentucky",139.0902,0.310531719
21063,"Elliott County, Kentucky",73.8366,0.162219985
21065,"Estill County, Kentucky",116.9562,0.250955382
21067,"Fayette County, Kentucky",154.8266,0.212915654
21069,"Fleming County, Kentucky",83.0758,0.174190783
21071,"Floyd County, Kentucky",45.8698,0.071656985
21073,"Franklin County, Kentucky",83.4678,0.120178445
21075,"Fulton County, Kentucky",180.516,0.382867711
21077,"Gallatin County, Kentucky",441.1954,0.904451086
21079,"Garrard County, Kentucky",160.5304,0.36280549
21081,"Grant County, Kentucky",201.9418,0.407915271
21083,"Graves County, Kentucky",-22.958,-0.034216747
21085,"Grayson County, Kentucky",107.6356,0.223141675
21087,"Green County, Kentucky",53.717,0.12090717
21089,"Greenup County, Kentucky",-129.03,-0.158119187
21091,"Hancock County, Kentucky",59.089,0.04899947
21093,"Hardin County, Kentucky",148.2048,0.249169462
21095,"Harlan County, Kentucky",-69.9868,-0.096005579
21097,"Harrison County, Kentucky",149.444,0.24238512
21099,"Hart County, Kentucky",153.7696,0.331235524
21101,"Henderson County, Kentucky",29.9606,0.042255198
21103,"Henry County, Kentucky",120.6068,0.223183415
21105,"Hickman County, Kentucky",97.1046,0.231811092
21107,"Hopkins County, Kentucky",74.841,0.107197644
21109,"Jackson County, Kentucky",129.717,0.291969308
21111,"Jefferson County, Kentucky",246.305,0.319588164
21113,"Jessamine County, Kentucky",74.3244,0.122713215
21115,"Johnson County, Kentucky",62.7264,0.113784516
21117,"Kenton County, Kentucky",322.8842,0.52835191
21119,"Knott County, Kentucky",-44.9054,-0.064995005
21121,"Knox County, Kentucky",64.8078,0.126283681
21123,"Larue County, Kentucky",69.516,0.147440846
21125,"Laurel County, Kentucky",50.5924,0.088850939
21127,"Lawrence County, Kentucky",117.4728,0.210326015
21129,"Lee County, Kentucky",110.3294,0.23490804
21131,"Leslie County, Kentucky",-174.7094,-0.218466108
21133,"Letcher County, Kentucky",-26.6518,-0.038984465
21135,"Lewis County, Kentucky",111.851,0.26246923
21137,"Lincoln County, Kentucky",113.9562,0.244518219
21139,"Livingston County, Kentucky",207.8604,0.389879874
21141,"Logan County, Kentucky",127.7646,0.212857489
21143,"Lyon County, Kentucky",41.6356,0.086315657
21145,"McCracken County, Kentucky",123.4296,0.19119464
21147,"McCreary County, Kentucky",183.9036,0.412250805
21149,"McLean County, Kentucky",142.3964,0.30915173
21151,"Madison County, Kentucky",92.8316,0.157030721
21153,"Magoffin County, Kentucky",-2.886,-0.005487881
21155,"Marion County, Kentucky",209.5016,0.418585954
21157,"Marshall County, Kentucky",53.5298,0.065163411
21159,"Martin County, Kentucky",-243.7864,-0.225563904
21161,"Mason County, Kentucky",167.8986,0.288435314
21163,"Meade County, Kentucky",10.1234,0.015995851
21165,"Menifee County, Kentucky",118.4634,0.262356141
21167,"Mercer County, Kentucky",303.9512,0.5048614
21169,"Metcalfe County, Kentucky",227.186,0.596579958
21171,"Monroe County, Kentucky",111.4778,0.263838918
21173,"Montgomery County, Kentucky",113.3532,0.20698231
21175,"Morgan County, Kentucky",65.5016,0.130872746
21177,"Muhlenberg County, Kentucky",46.9462,0.0636081
21179,"Nelson County, Kentucky",117.4058,0.206848132
21181,"Nicholas County, Kentucky",31.382,0.064094866
21183,"Ohio County, Kentucky",5.0852,0.008708805
